"locale","source_article_id","translated_file","published_url","topic_cluster","severity","finding_type","current_text","suggested_text","evidence","confidence","recommended_action","requires_url_change","requires_manual_review"
"sv-SE","52","src/content/articles/sv/charging/varfor-blir-telefonen-varm-nar-den-laddas.md","https://runcheckapp.com/sv/artiklar/laddning/varfor-blir-telefonen-varm-nar-den-laddas/","charging and chargers","P2","generic_internal_link_copy","laddning, batteri och android","Metabeskrivning: Förklarar varför Android-telefoner blir varma under laddning, när värmen är normal, vad som…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","47","src/content/articles/sv/charging/varfor-laddar-mobilen-sa-langsamt-orsaker-och-losningar.md","https://runcheckapp.com/sv/artiklar/laddning/varfor-laddar-mobilen-sa-langsamt-orsaker-och-losningar/","charging and chargers","P2","generic_internal_link_copy","laddning, batteri och android","Metabeskrivning: Vanliga orsaker till att en Android-telefon laddar långsamt och hur du undersöker dem, från…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","139","src/content/articles/sv/device-health/accubattery-vs-devcheck-vs-runcheck-vilken-diagnostikapp-ska-du-anvanda.md","https://runcheckapp.com/sv/artiklar/enhetshalsa/accubattery-vs-devcheck-vs-runcheck-vilken-diagnostikapp-ska-du-anvanda/","Android settings and diagnostics","P2","generic_internal_link_copy","jämförelse, appar och android","Vilken app ska du installera om Android-telefonen känns varm, drar batteri för snabbt eller bara verkar vara…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","140","src/content/articles/sv/device-health/appar-for-att-kontrollera-telefonens-skick-vad-du-ska-leta-efter-och-undvika.md","https://runcheckapp.com/sv/artiklar/enhetshalsa/appar-for-att-kontrollera-telefonens-skick-vad-du-ska-leta-efter-och-undvika/","Android settings and diagnostics","P2","generic_internal_link_copy","jämförelse, appar och android","En bra app för att kontrollera telefonens skick ska berätta vad telefonen rapporterar, var uppgifterna är…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","3","src/content/articles/sv/device-health/sa-forlanger-du-livslangden-pa-din-android-telefon.md","https://runcheckapp.com/sv/artiklar/enhetshalsa/sa-forlanger-du-livslangden-pa-din-android-telefon/","Android settings and diagnostics","P2","generic_internal_link_copy","lagring, android och rensning","De flesta byter telefon efter tre till fyra år, men hårdvaran i en mellanklassmodell från 2022 eller 2023 är…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","9","src/content/articles/sv/device-health/sa-sakerhetskopierar-du-android-telefonen-fore-felsokning.md","https://runcheckapp.com/sv/artiklar/enhetshalsa/sa-sakerhetskopierar-du-android-telefonen-fore-felsokning/","Android settings and diagnostics","P2","generic_internal_link_copy","prestanda, hastighet och android","Säkerhetskopiera telefonen innan du rensar en apps data, återställer appinställningar, använder…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","10","src/content/articles/sv/device-health/vad-betyder-telefonens-halsopoang-och-hur-beraknas-den.md","https://runcheckapp.com/sv/artiklar/enhetshalsa/vad-betyder-telefonens-halsopoang-och-hur-beraknas-den/","Android settings and diagnostics","P2","generic_internal_link_copy","temperatur, värme och android","Öppna Inställningar på valfri Android-telefon och batteriinformationen finns på ett ställe…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","113","src/content/articles/sv/hardware/android-servicekoder-per-marke-vilka-fungerar-fortfarande.md","https://runcheckapp.com/sv/artiklar/hardvara/android-servicekoder-per-marke-vilka-fungerar-fortfarande/","Android settings and diagnostics","P2","generic_internal_link_copy","diagnostik, sensorer och android","Metabeskrivning: Fungerande servicekoder för Android per märke, med aktuella kommentarer om Android 17…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","112","src/content/articles/sv/hardware/androids-diagnostikkoder-komplett-lista-per-tillverkare.md","https://runcheckapp.com/sv/artiklar/hardvara/androids-diagnostikkoder-komplett-lista-per-tillverkare/","Android settings and diagnostics","P2","generic_internal_link_copy","diagnostik, sensorer och android","Metabeskrivning: Diagnostikkoder för Android per tillverkare, inklusive Samsung, Pixel, Xiaomi, OnePlus…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","111","src/content/articles/sv/hardware/sa-kontrollerar-du-om-telefonen-har-vattenskador.md","https://runcheckapp.com/sv/artiklar/hardvara/sa-kontrollerar-du-om-telefonen-har-vattenskador/","Android settings and diagnostics","P2","generic_internal_link_copy","hårdvara, testning och diagnostik","Metabeskrivning: Kontrollera en Android-telefon efter vattenskador genom att granska vätskeindikatorn…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","116","src/content/articles/sv/hardware/sa-kontrollerar-du-telefonens-ip-klassning.md","https://runcheckapp.com/sv/artiklar/hardvara/sa-kontrollerar-du-telefonens-ip-klassning/","Android settings and diagnostics","P2","generic_internal_link_copy","diagnostik, sensorer och android","Vad IP67-, IP68- och IP69-klassning betyder för telefoner, hur du hittar enhetens klassning och varför…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","110","src/content/articles/sv/hardware/sa-testar-du-kvaliteten-pa-telefonens-kamera.md","https://runcheckapp.com/sv/artiklar/hardvara/sa-testar-du-kvaliteten-pa-telefonens-kamera/","Android settings and diagnostics","P2","generic_internal_link_copy","hårdvara, testning och diagnostik","Praktiska sätt att kontrollera kamerakvaliteten på en Android-telefon, inklusive autofokus, linsbyte…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","115","src/content/articles/sv/hardware/sa-testar-du-nfc-pa-android.md","https://runcheckapp.com/sv/artiklar/hardvara/sa-testar-du-nfc-pa-android/","Android settings and diagnostics","P2","generic_internal_link_copy","diagnostik, sensorer och android","Metabeskrivning: Enkla sätt att kontrollera om NFC fungerar på en Android-telefon med hjälp av Inställningar…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","114","src/content/articles/sv/hardware/sa-testar-du-telefonens-fingeravtryckssensor-pa-android.md","https://runcheckapp.com/sv/artiklar/hardvara/sa-testar-du-telefonens-fingeravtryckssensor-pa-android/","Android settings and diagnostics","P2","generic_internal_link_copy","diagnostik, sensorer och android","Metabeskrivning: Så kontrollerar du om fingeravtryckssensorn på en Android-telefon fungerar, med inbyggd…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","108","src/content/articles/sv/hardware/sa-testar-du-telefonens-laddport.md","https://runcheckapp.com/sv/artiklar/hardvara/sa-testar-du-telefonens-laddport/","Android settings and diagnostics","P2","generic_internal_link_copy","laddning, batteri och android","Lär dig testa laddporten på en Android-telefon med kabelkontroller, säker rengöring, mätning av laddström och…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","109","src/content/articles/sv/hardware/sa-testar-du-telefonens-vibrationsmotor.md","https://runcheckapp.com/sv/artiklar/hardvara/sa-testar-du-telefonens-vibrationsmotor/","Android settings and diagnostics","P2","generic_internal_link_copy","hårdvara, testning och diagnostik","Snabba sätt att testa vibrationsmotorn i en Android-telefon med inställningar, tangentbordsrespons, säkert…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","117","src/content/articles/sv/hardware/vad-ar-en-narhetssensor-och-varfor-ar-den-viktig.md","https://runcheckapp.com/sv/artiklar/hardvara/vad-ar-en-narhetssensor-och-varfor-ar-den-viktig/","Android settings and diagnostics","P2","generic_internal_link_copy","diagnostik, sensorer och android","Så fungerar närhetssensorn i en Android-telefon, varför samtal beter sig konstigt när den slutar fungera och…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","150","src/content/articles/sv/myths/ar-det-sant-att-telefoner-gors-langsammare-med-flit.md","https://runcheckapp.com/sv/artiklar/myter/ar-det-sant-att-telefoner-gors-langsammare-med-flit/","slow phone and performance myths","P2","generic_internal_link_copy","prestanda, hastighet och android","Telefoner kan bli långsammare på grund av batteriets åldrande, tyngre programvara, lagringsbrist, värme och…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","152","src/content/articles/sv/myths/forbattrar-en-fabriksaterstallning-batterihalsan.md","https://runcheckapp.com/sv/artiklar/myter/forbattrar-en-fabriksaterstallning-batterihalsan/","battery drain and charging myths","P2","generic_internal_link_copy","batteri, hälsa och diagnostik","Metabeskrivning: En fabriksåterställning kan förbättra batteritiden i Android om programvara orsakar hög…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","148","src/content/articles/sv/myths/laddas-telefonen-snabbare-i-flygplanslage.md","https://runcheckapp.com/sv/artiklar/myter/laddas-telefonen-snabbare-i-flygplanslage/","battery drain and charging myths","P2","generic_internal_link_copy","laddning, batteri och android","Flygplansläge kan göra att en Android-telefon laddas lite snabbare, särskilt när signalen är svag eller…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","101","src/content/articles/sv/network/sa-kontrollerar-du-om-telefonen-stoder-5g.md","https://runcheckapp.com/sv/artiklar/natverk/sa-kontrollerar-du-om-telefonen-stoder-5g/","Wi-Fi, mobile network and signal strength","P2","generic_internal_link_copy","nätverk, anslutningar och android","Metabeskrivning: Så tar du reda på om en Android-telefon stöder 5G, varför 5G-symbolen ändå kan saknas och hur…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","96","src/content/articles/sv/network/sa-loser-du-anslutningsproblem-med-wi-fi-pa-android.md","https://runcheckapp.com/sv/artiklar/natverk/sa-loser-du-anslutningsproblem-med-wi-fi-pa-android/","Wi-Fi, mobile network and signal strength","P2","generic_internal_link_copy","prestanda, hastighet och android","Stegvisa lösningar på Wi-Fi-problem i Android, bland annat avbrutna anslutningar, långsamt Wi-Fi, problem med…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","98","src/content/articles/sv/network/sa-loser-du-bluetooth-problem-pa-android.md","https://runcheckapp.com/sv/artiklar/natverk/sa-loser-du-bluetooth-problem-pa-android/","Wi-Fi, mobile network and signal strength","P2","generic_internal_link_copy","nätverk, anslutningar och android","Praktiska lösningar på Bluetooth-problem i Android, bland annat misslyckad parkoppling, ljudavbrott, problem…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","99","src/content/articles/sv/network/vad-ar-ett-vpn-och-paverkar-det-telefonens-hastighet.md","https://runcheckapp.com/sv/artiklar/natverk/vad-ar-ett-vpn-och-paverkar-det-telefonens-hastighet/","Wi-Fi, mobile network and signal strength","P2","generic_internal_link_copy","nätverk, anslutningar och android","En lättbegriplig guide till vad ett VPN gör på Android, hur det påverkar hastighet och batteritid och när det…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","95","src/content/articles/sv/network/varfor-tappar-telefonen-wifi-anslutningen-hela-tiden.md","https://runcheckapp.com/sv/artiklar/natverk/varfor-tappar-telefonen-wifi-anslutningen-hela-tiden/","Wi-Fi, mobile network and signal strength","P2","generic_internal_link_copy","nätverk, anslutningar och android","Den irriterande varianten är när wifi fungerar i köket, försvinner i sovrummet, ansluter igen i tio sekunder…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","102","src/content/articles/sv/network/varfor-visar-telefonen-ingen-signal-och-hur-atgardar-du-det.md","https://runcheckapp.com/sv/artiklar/natverk/varfor-visar-telefonen-ingen-signal-och-hur-atgardar-du-det/","Wi-Fi, mobile network and signal strength","P2","generic_internal_link_copy","nätverk, anslutningar och android","Metabeskrivning: Praktiska steg för att åtgärda meddelanden som Ingen signal, Ingen tjänst och Endast…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","100","src/content/articles/sv/network/wi-fi-samtal-forklarat-vad-det-ar-och-nar-du-bor-anvanda-det.md","https://runcheckapp.com/sv/artiklar/natverk/wi-fi-samtal-forklarat-vad-det-ar-och-nar-du-bor-anvanda-det/","Wi-Fi, mobile network and signal strength","P2","generic_internal_link_copy","nätverk, anslutningar och android","Så fungerar Wi-Fi-samtal på Android, när funktionen bör aktiveras, vad samtalen kostar och hur de skiljer sig…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","78","src/content/articles/sv/performance/gor-bloatware-telefonen-langsammare-och-gar-det-att-ta-bort.md","https://runcheckapp.com/sv/artiklar/prestanda/gor-bloatware-telefonen-langsammare-och-gar-det-att-ta-bort/","slow phone and performance","P2","generic_internal_link_copy","prestanda, hastighet och android","Metabeskrivning: Förinstallerade Android-appar kan ta lagringsutrymme, skicka aviseringar och köra…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","72","src/content/articles/sv/performance/sa-minskar-du-animationerna-for-att-fa-android-att-kannas-snabbare.md","https://runcheckapp.com/sv/artiklar/prestanda/sa-minskar-du-animationerna-for-att-fa-android-att-kannas-snabbare/","slow phone and performance","P2","generic_internal_link_copy","prestanda, hastighet och android","Så minskar du Android-animationer via utvecklaralternativ, tillgänglighetsinställningar och tillverkarnas…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","71","src/content/articles/sv/performance/sa-rensar-du-cachepartitionen-pa-android.md","https://runcheckapp.com/sv/artiklar/prestanda/sa-rensar-du-cachepartitionen-pa-android/","slow phone and performance","P2","generic_internal_link_copy","prestanda, hastighet och android","Vad en rensning av Androids cachepartition gör, hur du provar den på Samsung-telefoner och vad du kan göra när…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","74","src/content/articles/sv/performance/telefonen-startar-om-hela-tiden-orsaker-och-losningar.md","https://runcheckapp.com/sv/artiklar/prestanda/telefonen-startar-om-hela-tiden-orsaker-och-losningar/","slow phone and performance","P2","generic_internal_link_copy","prestanda, hastighet och android","Om Android-telefonen startar om av sig själv kan du avgöra om orsaken är en dålig app, en systemuppdatering…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","68","src/content/articles/sv/performance/varfor-telefonen-blir-langsammare-efter-uppdateringar.md","https://runcheckapp.com/sv/artiklar/prestanda/varfor-telefonen-blir-langsammare-efter-uppdateringar/","slow phone and performance","P2","generic_internal_link_copy","prestanda, hastighet och android","Why Android phones can feel slow after updates, when it is normal, and what to do if performance does not…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","134","src/content/articles/sv/physical-damage/ar-inbranning-pa-mobilskarmen-permanent.md","https://runcheckapp.com/sv/artiklar/fysiska-skador/ar-inbranning-pa-mobilskarmen-permanent/","repair and physical damage","P2","generic_internal_link_copy","hårdvara, skador och reparation","Äkta inbränning på OLED- och AMOLED-skärmar är vanligtvis permanent, men tillfällig bildretention kan se…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","133","src/content/articles/sv/physical-damage/mobilen-blev-blot-vad-du-ska-gora-och-inte-gora.md","https://runcheckapp.com/sv/artiklar/fysiska-skador/mobilen-blev-blot-vad-du-ska-gora-och-inte-gora/","repair and physical damage","P2","generic_internal_link_copy","hårdvara, skador och reparation","Stegvisa råd för en blöt Android-mobil, inklusive vad som faktiskt hjälper, vad som kan förvärra skadan och…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","135","src/content/articles/sv/physical-damage/sa-kontrollerar-du-om-mobilens-ram-ar-bojd.md","https://runcheckapp.com/sv/artiklar/fysiska-skador/sa-kontrollerar-du-om-mobilens-ram-ar-bojd/","repair and physical damage","P2","generic_internal_link_copy","hårdvara, skador och reparation","En böjd mobilram kan få skärmen att lyfta, orsaka pekproblem, försämra vattentåligheten och innebära risker…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","137","src/content/articles/sv/physical-damage/sa-rengor-du-telefonen-ordentligt-utan-att-skada-den.md","https://runcheckapp.com/sv/artiklar/fysiska-skador/sa-rengor-du-telefonen-ordentligt-utan-att-skada-den/","repair and physical damage","P2","generic_internal_link_copy","hårdvara, testning och diagnostik","Metabeskrivning: Så rengör du säkert skärmen, höljet, portarna, högtalarna och skalet på en Android-telefon…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","136","src/content/articles/sv/physical-damage/sprucken-skarm-paverkar-den-prestandan.md","https://runcheckapp.com/sv/artiklar/fysiska-skador/sprucken-skarm-paverkar-den-prestandan/","repair and physical damage","P2","generic_internal_link_copy","batteri, batteriförbrukning och felsökning","Metabeskrivning: En sprucken mobilskärm gör inte processorn långsammare direkt, men den kan orsaka pekproblem…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","122","src/content/articles/sv/software/sa-kontrollerar-du-androids-sakerhetskorrigeringar.md","https://runcheckapp.com/sv/artiklar/programvara/sa-kontrollerar-du-androids-sakerhetskorrigeringar/","security, factory reset and FRP","P2","generic_internal_link_copy","android, uppdateringar och säkerhet","Du ska köpa en begagnad telefon, eller så har din egen inte visat någon uppdateringsavisering på flera…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","127","src/content/articles/sv/software/vilka-behorigheter-bor-du-tillata-pa-android.md","https://runcheckapp.com/sv/artiklar/programvara/vilka-behorigheter-bor-du-tillata-pa-android/","security, factory reset and FRP","P2","generic_internal_link_copy","android, behörigheter och integritet","Den enklaste regeln för Android-behörigheter är denna: om behörigheten inte passar den funktion du precis…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","79","src/content/articles/sv/storage/sa-frigor-du-lagringsutrymme-i-android-utan-att-forlora-nagot.md","https://runcheckapp.com/sv/artiklar/lagring/sa-frigor-du-lagringsutrymme-i-android-utan-att-forlora-nagot/","storage and freeing space","P2","generic_internal_link_copy","lagring, android och rensning","Metabeskrivning: Praktiska sätt att frigöra lagringsutrymme i Android utan att radera foton, appar eller filer…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","82","src/content/articles/sv/storage/sa-hittar-och-raderar-du-stora-filer-pa-android.md","https://runcheckapp.com/sv/artiklar/lagring/sa-hittar-och-raderar-du-stora-filer-pa-android/","storage and freeing space","P2","generic_internal_link_copy","lagring, android och rensning","Metabeskrivning: Det snabbaste sättet att frigöra lagringsutrymme på Android är att börja med de största…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","80","src/content/articles/sv/storage/sa-kontrollerar-du-lagringens-skick-i-android.md","https://runcheckapp.com/sv/artiklar/lagring/sa-kontrollerar-du-lagringens-skick-i-android/","storage and freeing space","P2","generic_internal_link_copy","lagring, android och rensning","Metabeskrivning: Android-lagring kan slitas ut, men de flesta telefoner visar ingen enkel procentsiffra för…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","81","src/content/articles/sv/storage/vad-hander-nar-telefonens-lagringsutrymme-ar-fullt.md","https://runcheckapp.com/sv/artiklar/lagring/vad-hander-nar-telefonens-lagringsutrymme-ar-fullt/","storage and freeing space","P2","generic_internal_link_copy","prestanda, hastighet och android","Metabeskrivning: En full Android-telefon kan börja krångla i helt vanliga situationer: kamerafel, appkrascher…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","87","src/content/articles/sv/storage/varfor-telefonen-sager-att-lagringsutrymmet-ar-fullt-fast-det-inte-ar-det.md","https://runcheckapp.com/sv/artiklar/lagring/varfor-telefonen-sager-att-lagringsutrymmet-ar-fullt-fast-det-inte-ar-det/","storage and freeing space","P2","generic_internal_link_copy","lagring, android och rensning","Ett vanligt supportärende ser ut så här: någon raderar en hel hög videor, kontrollerar telefonens…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","54","src/content/articles/sv/thermal/sa-kyler-du-ned-en-overhettad-telefon.md","https://runcheckapp.com/sv/artiklar/varme/sa-kyler-du-ned-en-overhettad-telefon/","heat and overheating","P2","generic_internal_link_copy","laddning, batteri och android","Du håller telefonen i handen, skärmen har blivit mörkare, laddningen har saktat ned eller stoppats och…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","56","src/content/articles/sv/thermal/vad-ar-termisk-strypning-och-hur-paverkar-den-telefonen.md","https://runcheckapp.com/sv/artiklar/varme/vad-ar-termisk-strypning-och-hur-paverkar-den-telefonen/","thermal throttling","P2","generic_internal_link_copy","temperatur, värme och android","Varför känns en snabb telefon plötsligt långsam halvvägs genom ett spel, ett videosamtal eller en längre stund…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"sv-SE","57","src/content/articles/sv/thermal/varfor-blir-telefonen-varm-nar-den-inte-anvands.md","https://runcheckapp.com/sv/artiklar/varme/varfor-blir-telefonen-varm-nar-den-inte-anvands/","heat and overheating","P2","generic_internal_link_copy","batteri, hälsa och diagnostik","En låst telefon som ligger med skärmen uppåt på ett skrivbord ska inte kännas som om den precis har kört ett…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
